17	2161
17	2577
17	2588
17	2897
17	2993
17	3525
17	3590
17	3669
17	3688
17	3721
17	3749
18	47
18	50
18	128
18	133
18	155
18	159
18	190
18	403
18	483
18	506
18	611
18	644
18	725
18	745
18	810
18	831
18	961
18	979
18	1082
18	1091
18	1098
18	1228
18	1281
18	1292
18	1333
18	1335
18	1418
18	1956
18	2260
18	2268
18	2329
18	2705
18	2828
18	3007
18	3130
18	3155
18	3178
18	3293
18	3487
18	3493
18	3542
18	3718
18	3772
18	3797
18	3835
18	3885
19	27
19	61
19	66
19	83
19	92
19	156
19	160
19	216
19	224
19	256
19	322
19	354
19	425
19	461
19	536
19	537
19	643
19	649
19	672
19	688
19	715
19	872
19	893
19	966
19	1108
19	1141
19	1351
19	1424
19	1559
19	1714
19	1777
19	1830
19	2002
19	2071
19	2342
19	2569
19	2687
19	2712
19	2770
19	2786
19	2823
19	3252
19	3339
19	3851
19	3952
20	54
20	58
20	98
20	137
20	178
20	244
20	252
20	311
20	463
20	478
20	530
20	546
20	666
20	694
20	795
20	813
20	815
20	854
20	887
20	965
20	1017
20	1197
20	1198
20	1322
20	1558
20	1662
20	1674
20	1881
20	1916
20	2019
20	2036
20	2086
20	2208
20	2365
20	2946
20	2992
20	3189
20	3195
20	3573
20	3579
20	3621
20	3704
20	3775
20	3934
21	23
21	26
21	73
21	100
21	140
21	165
21	302
21	317
21	378
21	408
21	424
21	433
21	436
21	460
21	475
21	484
21	502
21	532
21	541
21	583
21	717
21	778
21	1286
21	1315
21	1353
21	1385
21	1430
21	1613
21	1694
21	1699
21	1996
21	2080
21	2140
21	2198
21	2227
21	2380
21	2623
21	2657
21	2891
21	2975
21	3117
21	3434
21	3524
21	3683
21	3811
22	66
22	68
22	92
22	107
22	111
22	148
22	172
22	388
22	425
22	513
22	555
22	597
22	671
22	841
22	926
22	973
22	981
22	1102
22	1341
22	1363
22	1479
22	1560
22	1566
22	1655
22	1697
22	1764
22	1777
22	1905
22	1941
22	2162
22	2305
22	2416
22	2520
22	3002
22	3086
22	3215
22	3226
22	3237
22	3372
22	3416
22	3460
22	3831
22	3989
22	3995
23	34
23	46
23	64
23	163
23	169
23	185
23	187
23	195
23	235
23	244
23	398
23	414
23	424
23	426
23	439
23	477
23	512
23	590
23	838
23	948
23	1021
23	1157
23	1172
23	1328
23	1447
23	1502
23	2141
23	2147
23	2227
23	2290
23	2320
23	2561
23	2604
23	2634
23	2685
23	2706
23	2912
23	3046
23	3304
23	3342
23	3361
23	3691
23	3926
24	31
24	32
24	73
24	75
24	78
24	91
24	106
24	126
24	154
24	226
24	327
24	446
24	480
24	562
24	653
24	807
24	817
24	823
24	850
24	892
24	1027
24	1037
24	1047
24	1051
24	1392
24	1501
24	1562
24	1619
24	1757
24	1864
24	1945
24	1995
24	2114
24	2317
24	2331
24	2714
24	2780
24	2976
24	3145
24	3152
24	3173
24	3210
24	3442
24	3453
24	3917
25	42
25	84
25	99
25	111
25	120
25	136
25	179
25	221
25	264
25	267
25	373
25	395
25	510
25	557
25	559
25	589
25	692
25	870
25	905
25	1087
25	1337
25	1349
25	1355
25	1402
25	1873
25	1983
25	1994
25	2027
25	2082
25	2091
25	2103
25	2190
25	2381
25	2548
25	2949
25	3103
25	3231
25	3321
25	3347
25	3399
25	3411
25	3613
25	3721
25	3864
26	28
26	35
26	50
26	56
26	64
26	73
26	74
26	165
26	168
26	187
26	233
26	235
26	317
26	374
26	405
26	436
26	477
26	541
26	577
26	590
26	622
26	749
26	750
26	756
26	921
26	1038
26	1248
26	1353
26	1554
26	1563
26	1602
26	1699
26	1709
26	1792
26	2073
26	2341
26	2623
26	2625
26	2634
26	2911
26	3374
26	3502
26	3902
26	3919
27	61
27	68
27	156
27	209
27	216
27	224
27	285
27	299
27	346
27	353
27	379
27	383
27	449
27	534
27	656
27	670
27	671
27	729
27	770
27	834
27	835
27	1018
27	1043
27	1182
27	1351
27	1436
27	1460
27	1697
27	1796
27	2139
27	2160
27	2658
27	2766
27	2925
27	2950
27	3031
27	3156
27	3448
27	3614
27	3757
27	3760
27	3971
28	30
28	34
28	37
28	51
28	104
28	180
28	193
28	205
28	227
28	249
28	270
28	339
28	377
28	413
28	496
28	728
28	825
28	836
28	1114
28	1200
28	1230
28	1319
28	1344
28	1409
28	1564
28	1583
28	1646
28	1712
28	1748
28	1880
28	2110
28	2257
28	2637
28	2934
28	3001
28	3036
28	3372
28	3485
28	3517
28	3719
28	3790
28	3806
28	3908
29	44
29	53
29	70
29	73
29	88
29	143
29	172
29	181
29	210
29	232
29	297
29	395
29	428
29	472
29	485
29	514
29	650
29	839
29	890
29	910
29	1077
29	1163
29	1200
29	1243
29	1262
29	1338
29	1504
29	1770
29	1814
29	1825
29	2029
29	2170
29	2173
29	2238
29	2742
29	2784
29	2872
29	2960
29	3273
29	3445
29	3587
29	3650
30	37
30	94
30	100
30	104
30	189
30	257
30	318
30	331
30	400
30	413
30	473
30	491
30	505
30	592
30	707
30	736
30	773
30	793
30	918
30	937
30	1030
30	1127
30	1139
30	1389
30	1567
30	1644
30	1646
30	1656
30	1752
30	1778
30	1804
30	2083
30	2185
30	2244
30	2312
30	2432
30	2749
30	3206
30	3509
30	3627
30	3688
30	3971
31	33
31	68
31	71
31	79
31	228
31	233
31	456
31	720
31	770
31	785
31	829
31	868
31	888
31	946
31	949
31	957
31	1080
31	1248
31	1258
31	1269
31	1339
31	1468
31	1684
31	1763
31	1833
31	1931
31	2045
31	2344
31	2378
31	2457
31	2855
31	3055
31	3102
31	3219
31	3396
31	3507
31	3587
31	3726
31	3765
31	3793
31	3980
32	74
32	75
32	131
32	141
32	142
32	146
32	236
32	282
32	330
32	417
32	704
32	712
32	789
32	817
32	819
32	823
32	935
32	950
32	1037
32	1041
32	1048
32	1181
32	1247
32	1471
32	1594
32	1619
32	1623
32	1700
32	1708
32	1875
32	2031
32	2092
32	2259
32	2695
32	3311
32	3408
32	3486
32	3511
32	3514
32	3692
32	3707
32	3894
33	71
33	101
33	223
33	228
33	248
33	303
33	314
33	456
33	459
33	720
33	736
33	770
33	829
33	868
33	888
33	949
33	957
33	1135
33	1248
33	1258
33	1468
33	1684
33	1763
33	1931
33	2011
33	2045
33	2063
33	2188
33	2219
33	2288
33	2378
33	2457
33	2608
33	2677
33	3055
33	3088
33	3507
33	3587
33	3793
33	3875
33	3943
33	3980
34	57
34	71
34	93
34	144
34	167
34	259
34	368
34	435
34	438
34	568
34	591
34	680
34	689
34	723
34	749
34	796
34	802
34	1040
34	1056
34	1079
34	1170
34	1172
34	1307
34	1318
34	1466
34	1549
34	1730
34	1923
34	2049
34	2353
34	2701
34	2751
34	2789
34	2793
34	3059
34	3177
34	3359
34	3521
34	3552
34	3806
35	46
35	56
35	64
35	98
35	109
35	168
35	233
35	317
35	376
35	458
35	460
35	494
35	539
35	577
35	622
35	742
35	750
35	864
35	1005
35	1103
35	1132
35	1195
35	1414
35	1607
35	1745
35	1793
35	2085
35	2256
35	2406
35	2412
35	2550
35	2703
35	2710
35	2783
35	2854
35	2884
35	2953
35	2976
35	3016
35	3124
35	3304
35	3580
36	39
36	102
36	107
36	156
36	200
36	209
36	216
36	269
36	369
36	521
36	523
36	582
36	591
36	607
36	643
36	741
36	973
36	1014
36	1015
36	1032
36	1046
36	1073
36	1215
36	1430
36	1444
36	1574
36	1593
36	1714
36	1726
36	1795
36	1928
36	2122
36	2272
36	2572
36	2636
36	2660
36	2962
36	3101
36	3200
36	3460
36	3940
37	103
37	116
37	184
37	202
37	207
37	217
37	230
37	324
37	364
37	366
37	413
37	716
37	793
37	1030
37	1095
37	1114
37	1143
37	1180
37	1194
37	1197
37	1439
37	1543
37	1553
37	1578
37	1644
37	1722
37	1824
37	2125
37	2157
37	2201
37	2222
37	2410
37	2489
37	2785
37	3004
37	3404
37	3469
37	3712
37	3777
37	3836
38	43
38	82
38	85
38	90
38	162
38	229
38	252
38	311
38	325
38	361
38	362
38	389
38	644
38	722
38	774
38	780
38	786
38	813
38	867
38	912
38	951
38	1017
38	1192
38	1273
38	1322
38	1400
38	1463
38	1558
38	1632
38	1653
38	1674
38	1682
38	2052
38	2191
38	2310
38	2312
38	2359
38	2420
38	2434
38	2471
38	3022
38	3689
38	3825
39	110
39	143
39	160
39	200
39	216
39	224
39	243
39	378
39	425
39	467
39	528
39	558
39	840
39	1032
39	1072
39	1084
39	1104
39	1278
39	1314
39	1326
39	1341
39	1491
39	1524
39	1621
39	1726
39	1733
39	1947
39	1974
39	2071
39	2081
39	2106
39	2240
39	2272
39	2357
39	2495
39	2692
39	3054
39	3100
39	3205
39	3436
39	3912
40	123
40	134
40	135
40	176
40	204
40	234
40	278
40	279
40	357
40	359
40	408
40	418
40	451
40	519
40	617
40	665
40	733
40	762
40	819
40	971
40	1081
40	1088
40	1294
40	1393
40	1422
40	1525
40	1703
40	1747
40	1887
40	2269
40	2292
40	2433
40	2584
40	3053
40	3106
40	3144
40	3289
40	3298
40	3431
40	3599
40	3671
40	3853
40	3975
41	85
41	101
41	105
41	140
41	163
41	175
41	312
41	426
41	433
41	477
41	494
41	502
41	536
41	548
41	574
41	664
41	684
41	769
41	873
41	933
41	993
41	1016
41	1328
41	1397
41	1589
41	1958
41	2085
41	2235
41	2486
41	2501
41	2506
41	2544
41	2555
41	2699
41	2862
41	2944
41	2990
41	3085
41	3268
41	3286
41	3643
41	3736
41	3829
42	84
42	120
42	136
42	195
42	221
42	395
42	401
42	411
42	542
42	543
42	557
42	576
42	661
42	860
42	928
42	1062
42	1122
42	1202
42	1285
42	1364
42	1420
42	1457
42	1612
42	1743
42	1896
42	1969
42	2091
42	2103
42	2205
42	2210
42	2241
42	2265
42	2449
42	2537
42	2658
42	2846
42	2895
42	3171
42	3300
42	3370
42	3411
43	45
43	52
43	57
43	59
43	75
43	93
43	117
43	123
43	173
43	176
43	206
43	253
43	260
43	279
43	331
43	351
43	352
43	356
43	412
43	451
43	482
43	522
43	569
43	783
43	883
43	956
43	972
43	1031
43	1382
43	1537
43	1657
43	1760
43	1931
43	1940
43	2570
43	2809
43	3401
43	3431
43	3751
43	3830
43	3847
44	53
44	70
44	88
44	143
44	172
44	181
44	210
44	232
44	286
44	428
44	472
44	485
44	514
44	563
44	767
44	785
44	890
44	1000
44	1020
44	1032
44	1077
44	1163
44	1262
44	1617
44	1659
44	1850
44	1943
44	2051
44	2170
44	2173
44	2238
44	2364
44	2675
44	2755
44	2784
44	2830
44	3008
44	3021
44	3301
44	3480
45	52
45	87
45	122
45	125
45	135
45	196
45	206
45	279
45	293
45	320
45	447
45	449
45	566
45	593
45	665
45	669
45	683
45	689
45	959
45	1232
45	1359
45	1522
45	1523
45	1542
45	1608
45	1702
45	1750
45	1817
45	1822
45	1828
45	1908
45	2159
45	2424
45	2921
45	3049
45	3203
45	3214
45	3266
45	3407
45	3748
45	3791
46	73
46	169
46	297
46	300
46	317
46	347
46	367
46	391
46	439
46	460
46	484
46	509
46	602
46	747
46	759
46	890
46	1070
46	1106
46	1112
46	1195
46	1397
46	1430
46	1461
46	1808
46	1873
46	2043
46	2574
46	2616
46	2638
46	3093
46	3134
46	3148
46	3266
46	3446
46	3643
46	3743
46	3821
46	3919
46	3926
47	50
47	57
47	128
47	133
47	159
47	190
47	403
47	506
47	680
47	745
47	776
47	792
47	810
47	961
47	1066
47	1228
47	1264
47	1281
47	1366
47	1814
47	1956
47	1991
47	2033
47	2174
47	2268
47	2306
47	2684
47	2689
47	2705
47	2889
47	3142
47	3199
47	3476
47	3493
47	3542
47	3640
47	3778
47	3835
47	3885
47	3967
48	62
48	63
48	120
48	127
48	129
48	152
48	183
48	231
48	238
48	310
48	368
48	385
48	474
48	515
48	654
48	710
48	743
48	754
48	777
48	867
48	884
48	945
48	1034
48	1045
48	1196
48	1218
48	1245
48	1423
48	1583
48	1939
48	2576
48	2645
48	2680
48	2712
48	2827
48	3044
48	3225
48	3478
48	3563
48	3696
48	3935
49	106
49	114
49	169
49	271
49	469
49	476
49	499
49	631
49	656
49	701
49	721
49	844
49	936
49	1004
49	1209
49	1643
49	1647
49	1649
49	1652
49	1713
49	1760
49	1811
49	2083
49	2146
49	2171
49	2401
49	2792
49	2874
49	3013
49	3014
49	3107
49	3243
49	3245
49	3294
49	3346
49	3348
49	3392
49	3716
49	3849
49	3901
50	106
50	128
50	133
50	159
50	190
50	214
50	303
50	506
50	725
50	745
50	792
50	810
50	853
50	961
50	1066
50	1082
50	1091
50	1185
50	1333
50	1340
50	1635
50	1639
50	1724
50	1765
50	1836
50	1956
50	2251
50	2306
50	2689
50	2705
50	2889
50	2995
50	3280
50	3476
50	3725
50	3797
50	3963
51	81
51	100
51	104
51	218
51	222
51	245
51	270
51	314
51	489
51	525
51	527
51	652
51	682
51	801
51	859
51	952
51	1065
51	1131
51	1246
51	1280
51	1292
51	1317
51	1431
51	1464
51	1528
51	1788
51	2313
51	2493
51	2501
51	2801
51	3078
51	3089
51	3178
51	3283
51	3312
51	3507
51	3997
52	112
52	123
52	174
52	198
52	201
52	219
52	262
52	288
52	359
52	407
52	451
52	515
52	571
52	724
52	798
52	828
52	956
52	1085
52	1125
52	1164
52	1188
52	1444
52	1606
52	1657
52	1735
52	1899
52	2538
52	2545
52	2858
52	2930
52	2937
52	3026
52	3126
52	3371
52	3632
52	3865
52	3882
52	3927
53	70
53	88
53	143
53	162
53	172
53	181
53	210
53	242
53	317
53	330
53	428
53	472
53	485
53	563
53	650
53	767
53	785
53	910
53	916
53	1000
53	1066
53	1159
53	1163
53	1190
53	1243
53	1338
53	1825
53	1850
53	1885
53	2173
53	2401
53	2675
53	2742
53	3600
53	3745
53	3840
54	58
54	82
54	85
54	90
54	124
54	276
54	308
54	362
54	378
54	463
54	517
54	546
54	567
54	637
54	679
54	846
54	989
54	1051
54	1168
54	1400
54	1421
54	1526
54	1640
54	1975
54	2119
54	2137
54	2451
54	2768
54	2812
54	2866
54	3189
54	3316
54	3364
54	3368
54	3484
54	3570
54	3689
54	3697
54	3866
55	69
55	72
55	79
55	89
55	121
55	164
55	247
55	254
55	293
55	305
55	354
55	381
55	385
55	406
55	504
55	615
55	934
55	1169
55	1257
55	1437
55	1484
55	1511
55	1782
55	1882
55	1940
55	2065
55	2242
55	2470
55	2630
55	3059
55	3081
55	3230
55	3238
55	3449
55	3549
55	3635
55	3732
55	3739
55	3972
55	3995
56	66
56	121
56	159
56	171
56	183
56	192
56	202
56	216
56	266
56	364
56	372
56	558
56	603
56	640
56	839
56	954
56	1030
56	1061
56	1130
56	1211
56	1238
56	1385
56	1650
56	1778
56	1956
56	1957
56	2012
56	2202
56	2608
56	2697
56	2758
56	2821
56	2884
56	2899
56	3176
56	3179
56	3265
56	3503
57	68
57	72
57	103
57	167
57	183
57	266
57	455
57	501
57	560
57	620
57	658
57	765
57	806
57	839
57	841
57	1036
57	1052
57	1122
57	1251
57	1318
57	1662
57	1740
57	2008
57	2103
57	2131
57	2210
57	2364
57	2385
57	2468
57	2743
57	2758
57	2948
57	2952
57	3091
57	3323
57	3477
58	85
58	137
58	171
58	252
58	343
58	362
58	401
58	465
58	478
58	556
58	574
58	722
58	787
58	807
58	813
58	854
58	880
58	887
58	1273
58	1539
58	1616
58	1653
58	1869
58	1967
58	2218
58	2310
58	2332
58	2649
58	2696
58	2740
58	2782
58	3181
58	3369
58	3622
58	3730
58	3960
59	83
59	102
59	178
59	208
59	277
59	294
59	335
59	386
59	599
59	760
59	768
59	771
59	984
59	1015
59	1043
59	1212
59	1450
59	1477
59	1570
59	1598
59	1650
59	1734
59	1756
59	1885
59	2151
59	2193
59	2646
59	2660
59	2734
59	2770
59	2887
59	3315
59	3353
59	3944
59	3962
59	3987
59	3992
60	83
60	107
60	140
60	209
60	345
60	377
60	415
60	498
60	551
60	591
60	656
60	760
60	861
60	1059
60	1157
60	1199
60	1235
60	1259
60	1278
60	1291
60	1340
60	1424
60	1523
60	1570
60	1576
60	1609
60	1732
60	1753
60	2002
60	2207
60	2271
60	2539
60	2884
60	2966
60	3105
60	3250
60	3389
60	3976
61	76
61	133
61	258
61	316
61	394
61	462
61	486
61	529
61	607
61	696
61	699
61	718
61	758
61	931
61	955
61	1157
61	1236
61	1317
61	1407
61	1576
61	1589
61	1693
61	1941
61	1974
61	2079
61	2149
61	2314
61	2340
61	2417
61	2733
61	2987
61	3072
61	3140
61	3186
61	3384
61	3741
62	115
62	183
62	184
62	238
62	310
62	368
62	404
62	562
62	654
62	702
62	913
62	924
62	945
62	994
62	1012
62	1064
62	1275
62	1431
62	1597
62	1786
62	1920
62	2007
62	2109
62	2204
62	2633
62	2669
62	3129
62	3172
62	3275
62	3356
62	3541
62	3700
62	3914
62	3929
62	3935
62	3987
62	4000
63	94
63	127
63	152
63	240
63	310
63	404
63	710
63	718
63	777
63	884
63	924
63	1006
63	1064
63	1300
63	1451
63	1521
63	1771
63	1786
63	1795
63	1939
63	1989
63	2007
63	2034
63	2090
63	2653
63	2853
63	2939
63	3061
63	3172
63	3198
63	3292
63	3386
63	3756
63	3839
63	3901
63	3929
63	4000
64	105
64	118
64	163
64	176
64	233
64	300
64	302
64	414
64	426
64	433
64	439
64	509
64	699
64	774
64	797
64	1038
64	1195
64	1328
64	1455
64	1493
64	1548
64	1613
64	1618
64	1634
64	1650
64	1806
64	1808
64	2486
64	2546
64	2776
64	2798
64	3000
64	3208
64	3733
64	3922
65	132
65	144
65	219
65	284
65	304
65	308
65	361
65	377
65	455
65	515
65	563
65	565
65	698
65	812
65	824
65	828
65	978
65	1024
65	1028
65	1064
65	1072
65	1099
65	1196
65	1223
65	1238
65	1382
65	1547
65	1603
65	1628
65	1678
65	1768
65	2197
65	2228
65	2384
65	2475
65	2592
65	2723
65	3722
66	68
66	76
66	209
66	269
66	294
66	335
66	346
66	430
66	529
66	612
66	647
66	667
66	671
66	919
66	943
66	990
66	1059
66	1104
66	1157
66	1309
66	1345
66	1477
66	2132
66	2149
66	2296
66	2455
66	2692
66	2832
66	2843
66	2849
66	3278
66	3293
66	3392
66	3420
66	3812
67	77
67	125
67	128
67	145
67	155
67	248
67	252
67	259
67	278
67	284
67	301
67	304
67	425
67	442
67	447
67	488
67	545
67	638
67	819
67	992
67	1111
67	1171
67	1391
67	1493
67	1537
67	1542
67	1571
67	1698
67	1955
67	2150
67	2263
67	2275
67	2367
67	2373
67	2709
67	2933
67	3521
67	3782
68	84
68	161
68	209
68	216
68	258
68	332
68	536
68	540
68	582
68	760
68	864
68	893
68	917
68	993
68	1104
68	1341
68	1664
68	2021
68	2147
68	2149
68	2296
68	2416
68	2518
68	2641
68	2850
68	2979
68	3103
68	3944
68	3989
69	72
69	121
69	214
69	229
69	247
69	254
69	305
69	309
69	381
69	409
69	504
69	557
69	620
69	692
69	986
69	1169
69	1178
69	1236
69	1306
69	1448
69	1539
69	1779
69	1782
69	1830
69	2054
69	2065
69	2326
69	2614
69	2852
69	2972
69	3114
69	3238
69	3310
69	3449
69	3938
69	3972
70	88
70	97
70	143
70	152
70	172
70	181
70	210
70	232
70	271
70	335
70	428
70	472
70	485
70	514
70	563
70	566
70	767
70	785
70	890
70	916
70	1000
70	1077
70	1107
70	1163
70	1825
70	1861
70	2029
70	2784
70	2872
70	3008
70	3273
70	3409
70	3445
71	147
71	228
71	456
71	537
71	829
71	868
71	888
71	949
71	1080
71	1097
71	1131
71	1248
71	1269
71	1339
71	1468
71	1833
71	1919
71	2011
71	2209
71	2288
71	2608
71	2772
71	2803
71	2855
71	2931
71	3055
71	3102
71	3514
71	3612
71	3765
71	3817
71	3875
71	3979
72	79
72	89
72	121
72	164
72	191
72	247
72	275
72	326
72	381
72	385
72	409
72	512
72	526
72	620
72	954
72	968
72	1025
72	1299
72	1437
72	1510
72	1535
72	1641
72	1661
72	2339
72	2390
72	2395
72	2492
72	2620
72	2924
72	3274
72	3329
72	3614
73	97
73	105
73	109
73	163
73	185
73	220
73	261
73	302
73	358
73	424
73	566
73	583
73	590
73	699
73	848
73	915
73	1003
73	1353
73	1385
73	1465
73	1469
73	1575
73	1741
73	1793
73	1806
73	2066
73	2499
73	2578
73	2685
73	3160
73	3327
74	75
74	131
74	141
74	146
74	250
74	388
74	470
74	547
74	562
74	605
74	693
74	765
74	823
74	889
74	1165
74	1208
74	1220
74	1237
74	1255
74	1361
74	1757
74	1900
74	1928
74	2057
74	2107
74	2761
74	2906
74	2981
74	3197
74	3256
74	3345
74	3441
74	3489
74	3979
75	78
75	126
75	131
75	141
75	236
75	250
